Subjects,activity,V1
25,WALKING_DOWNSTAIRS,0.39312217
25,WALKING_DOWNSTAIRS,0.31608142
25,WALKING_DOWNSTAIRS,0.29974482
25,WALKING_DOWNSTAIRS,0.2620264
25,WALKING_DOWNSTAIRS,0.27216297
25,WALKING_DOWNSTAIRS,0.19427105
25,WALKING_DOWNSTAIRS,0.14683845
25,WALKING_DOWNSTAIRS,0.29235377
25,WALKING_DOWNSTAIRS,0.32876118
25,WALKING_DOWNSTAIRS,0.40884091
25,WALKING_DOWNSTAIRS,0.32211275
25,WALKING_DOWNSTAIRS,0.34554434
25,WALKING_DOWNSTAIRS,0.17453971
25,WALKING_DOWNSTAIRS,0.13262041
25,WALKING_DOWNSTAIRS,0.33529283
25,WALKING_DOWNSTAIRS,0.36759717
25,WALKING_DOWNSTAIRS,0.32851641
25,WALKING_DOWNSTAIRS,0.31529948
25,WALKING_DOWNSTAIRS,0.25930825
25,WALKING_UPSTAIRS,0.11238966
25,WALKING_UPSTAIRS,0.29454062
25,WALKING_UPSTAIRS,0.30580534
25,WALKING_UPSTAIRS,0.2941246
25,WALKING_UPSTAIRS,0.21327535
25,WALKING_UPSTAIRS,0.29130294
25,WALKING_UPSTAIRS,0.42419327
25,WALKING_UPSTAIRS,0.29439995
25,WALKING_UPSTAIRS,0.14271721
25,WALKING_UPSTAIRS,0.19112791
25,WALKING_UPSTAIRS,0.31609251
25,WALKING_UPSTAIRS,0.29831802
25,WALKING_UPSTAIRS,0.30520853
25,WALKING_UPSTAIRS,0.16160986
25,WALKING_UPSTAIRS,0.17917476
25,WALKING_UPSTAIRS,0.32111624
25,WALKING_UPSTAIRS,0.26383763
25,WALKING_UPSTAIRS,0.25038126
25,WALKING_UPSTAIRS,0.38956886
25,WALKING_UPSTAIRS,0.3238528
25,WALKING_UPSTAIRS,0.35006469
25,WALKING_UPSTAIRS,0.31145575
25,WALKING_UPSTAIRS,0.24194686
25,WALKING_UPSTAIRS,0.17214596
25,WALKING_UPSTAIRS,0.21084263
25,WALKING_UPSTAIRS,0.30415309
25,WALKING_UPSTAIRS,0.32833736
25,WALKING_UPSTAIRS,0.25802608
25,WALKING_UPSTAIRS,0.20244339
25,WALKING_UPSTAIRS,0.31051847
26,STANDING,0.27209328
26,STANDING,0.28476447
26,STANDING,0.28510064
26,STANDING,0.28184389
26,STANDING,0.28133378
26,STANDING,0.28092202
26,STANDING,0.28016885
26,STANDING,0.27560779
26,STANDING,0.27801052
26,STANDING,0.28121704
26,STANDING,0.27856116
26,STANDING,0.27925948
26,STANDING,0.27789387
26,STANDING,0.27698134
26,STANDING,0.27668269
26,STANDING,0.27653405
26,STANDING,0.27777996
26,STANDING,0.2767572
26,STANDING,0.27370937
26,STANDING,0.27897343
26,STANDING,0.28290967
26,STANDING,0.27795294
26,STANDING,0.27471289
26,STANDING,0.27244081
26,STANDING,0.33585768
26,STANDING,0.28844145
26,STANDING,0.27382958
26,STANDING,0.27966479
26,STANDING,0.27789082
26,STANDING,0.27728132
26,STANDING,0.27915454
26,STANDING,0.27872068
26,STANDING,0.27771196
26,STANDING,0.27713723
26,STANDING,0.27908612
26,STANDING,0.27851535
26,STANDING,0.27625659
26,STANDING,0.27749279
26,SITTING,0.16240781
26,SITTING,-0.10513023
26,SITTING,-0.41265906
26,SITTING,-0.029617097
26,SITTING,0.32556321
26,SITTING,0.27313913
26,SITTING,0.27392165
26,SITTING,0.28454319
26,SITTING,0.27874754
26,SITTING,0.27522634
26,SITTING,0.27992761
26,SITTING,0.27043102
26,SITTING,0.27828883
26,SITTING,0.28033678
26,SITTING,0.27915504
26,SITTING,0.27961728
26,SITTING,0.27513032
26,SITTING,0.28022173
26,SITTING,0.2833279
26,SITTING,0.28904917
26,SITTING,0.2786005
26,SITTING,0.26190329
26,SITTING,0.282304
26,SITTING,0.26969574
26,SITTING,0.27040179
26,SITTING,0.26756776
26,SITTING,0.27465979
26,SITTING,0.27601027
26,SITTING,0.27394843
26,SITTING,0.27783963
26,SITTING,0.27773115
26,SITTING,0.2771858
26,SITTING,0.27889634
26,SITTING,0.27771036
26,SITTING,0.27972842
26,SITTING,0.2888771
26,SITTING,0.28710859
26,SITTING,0.28044809
26,SITTING,0.27774687
26,SITTING,0.27547139
26,SITTING,0.27561366
26,SITTING,0.27715348
26,SITTING,0.27673141
26,SITTING,0.27652813
26,LAYING,0.0011888261
26,LAYING,0.32420235
26,LAYING,0.25317979
26,LAYING,0.26492058
26,LAYING,0.28684108
26,LAYING,0.27861114
26,LAYING,0.2750905
26,LAYING,0.27784582
26,LAYING,0.26982789
26,LAYING,0.25794965
26,LAYING,0.28623508
26,LAYING,0.31564589
26,LAYING,0.2804472
26,LAYING,0.26846936
26,LAYING,0.2778969
26,LAYING,0.28062643
26,LAYING,0.28302666
26,LAYING,0.042405499
26,LAYING,0.35501353
26,LAYING,0.25739351
26,LAYING,0.27280348
26,LAYING,0.28579402
26,LAYING,0.27210058
26,LAYING,0.26941352
26,LAYING,0.26753816
26,LAYING,0.26870108
26,LAYING,0.29761566
26,LAYING,0.28982886
26,LAYING,0.27491351
26,LAYING,0.27263076
26,LAYING,0.27922671
26,LAYING,0.28314511
26,LAYING,0.25774313
26,LAYING,0.26383385
26,WALKING,0.2854752
26,WALKING,0.27537606
26,WALKING,0.29930636
26,WALKING,0.27315947
26,WALKING,0.26933445
26,WALKING,0.22559084
26,WALKING,0.21540756
26,WALKING,0.31975061
26,WALKING,0.33858148
26,WALKING,0.21653358
26,WALKING,0.20597918
26,WALKING,0.28797961
26,WALKING,0.40524203
26,WALKING,0.29904258
26,WALKING,0.16867959
26,WALKING,0.25692147
26,WALKING,0.35498332
26,WALKING,0.31757045
26,WALKING,0.21597598
26,WALKING,0.26769221
26,WALKING,0.38810399
26,WALKING,0.23648675
26,WALKING,0.21308878
26,WALKING,0.34501515
26,WALKING,0.19495805
26,WALKING,0.21352791
26,WALKING,0.41469289
26,WALKING,0.32946109
26,WALKING_DOWNSTAIRS,0.30217697
26,WALKING_DOWNSTAIRS,0.24989914
26,WALKING_DOWNSTAIRS,0.3987336
26,WALKING_DOWNSTAIRS,0.41540111
26,WALKING_DOWNSTAIRS,0.26472423
26,WALKING_DOWNSTAIRS,0.2564575
26,WALKING_DOWNSTAIRS,0.16982864
26,WALKING_DOWNSTAIRS,0.24910698
26,WALKING_DOWNSTAIRS,0.27761078
26,WALKING_DOWNSTAIRS,0.11344723
26,WALKING_DOWNSTAIRS,0.2344213
26,WALKING_DOWNSTAIRS,0.26987496
26,WALKING_DOWNSTAIRS,0.32726312
26,WALKING_DOWNSTAIRS,0.26383089
26,WALKING_DOWNSTAIRS,0.33646583
26,WALKING_DOWNSTAIRS,0.4036706
26,WALKING_DOWNSTAIRS,0.34836527
26,WALKING_DOWNSTAIRS,0.22173861
26,WALKING_DOWNSTAIRS,0.24443196
26,WALKING_DOWNSTAIRS,0.29285649
26,WALKING_DOWNSTAIRS,0.2473319
26,WALKING_DOWNSTAIRS,0.26562266
26,WALKING_DOWNSTAIRS,0.24180418
26,WALKING_DOWNSTAIRS,0.1698748
26,WALKING_DOWNSTAIRS,0.2460738
26,WALKING_UPSTAIRS,0.33008434
26,WALKING_UPSTAIRS,0.25915263
26,WALKING_UPSTAIRS,0.16393082
26,WALKING_UPSTAIRS,0.18258296
26,WALKING_UPSTAIRS,0.34931593
26,WALKING_UPSTAIRS,0.31506873
26,WALKING_UPSTAIRS,0.27781441
26,WALKING_UPSTAIRS,0.2640154
26,WALKING_UPSTAIRS,0.21665108
26,WALKING_UPSTAIRS,0.26643709
26,WALKING_UPSTAIRS,0.1815036
26,WALKING_UPSTAIRS,0.25494199
26,WALKING_UPSTAIRS,0.29395283
26,WALKING_UPSTAIRS,0.27410183
26,WALKING_UPSTAIRS,0.27347728
26,WALKING_UPSTAIRS,0.32897631
26,WALKING_UPSTAIRS,0.33912109
26,WALKING_UPSTAIRS,0.2610487
26,WALKING_UPSTAIRS,0.1997558
26,WALKING_UPSTAIRS,0.2650999
26,WALKING_UPSTAIRS,0.21406541
26,WALKING_UPSTAIRS,0.25776743
26,WALKING_UPSTAIRS,0.42708627
26,WALKING_UPSTAIRS,0.33411066
26,WALKING_UPSTAIRS,0.25257163
26,WALKING_UPSTAIRS,0.27806557
26,WALKING_UPSTAIRS,0.25377074
26,WALKING_UPSTAIRS,0.2432451
26,STANDING,0.28765873
26,STANDING,0.27533571
26,STANDING,0.27933779
26,STANDING,0.2795014
26,STANDING,0.27764618
26,STANDING,0.27682342
26,STANDING,0.27636976
26,STANDING,0.2777969
26,STANDING,0.2779903
26,STANDING,0.27825154
26,STANDING,0.27728542
26,STANDING,0.27653378
26,STANDING,0.28002999
26,STANDING,0.279677
26,STANDING,0.27408757
26,STANDING,0.27566712
26,STANDING,0.27869615
26,STANDING,0.27744406
26,STANDING,0.27624818
26,STANDING,0.42538905
26,STANDING,0.28732066
26,STANDING,0.26884023
26,STANDING,0.28046557
26,STANDING,0.28374864
26,STANDING,0.27764316
26,STANDING,0.27695015
26,STANDING,0.27672055
26,STANDING,0.27654332
26,STANDING,0.28060428
26,STANDING,0.27970801
26,STANDING,0.27615538
26,STANDING,0.27926262
26,STANDING,0.27990714
26,STANDING,0.27637538
26,STANDING,0.27783561
26,STANDING,0.27829783
26,SITTING,0.09719029
26,SITTING,0.28293083
26,SITTING,0.28802193
26,SITTING,0.28450293
26,SITTING,0.27772008
26,SITTING,0.27202314
26,SITTING,0.28008096
26,SITTING,0.28183159
26,SITTING,0.27882845
26,SITTING,0.27851605
26,SITTING,0.27879965
26,SITTING,0.28075789
26,SITTING,0.27681969
26,SITTING,0.27397154
26,SITTING,0.27543932
26,SITTING,0.27608807
26,SITTING,0.38362647
26,SITTING,0.26320657
26,SITTING,0.28173331
26,SITTING,0.27811232
26,SITTING,0.27427797
26,SITTING,0.27479957
26,SITTING,0.27248048
26,SITTING,0.28666461
26,SITTING,0.2848491
26,SITTING,0.26471073
26,SITTING,0.28080589
26,SITTING,0.28515484
26,SITTING,0.28690087
26,SITTING,0.29641997
26,SITTING,0.27516219
26,SITTING,0.25466219
26,SITTING,0.26853036
26,SITTING,0.28588535
26,LAYING,0.10777805
26,LAYING,0.33979893
26,LAYING,0.25987278
26,LAYING,0.27948051
26,LAYING,0.27581779
26,LAYING,0.26712342
26,LAYING,0.28171967
26,LAYING,0.28641886
26,LAYING,0.28344079
26,LAYING,0.27735124
26,LAYING,0.27905769
26,LAYING,0.27452537
26,LAYING,0.26657145
26,LAYING,0.28549068
26,LAYING,0.2898574
26,LAYING,0.27472052
26,LAYING,0.29189435
26,LAYING,0.29231639
26,LAYING,0.26982823
26,LAYING,0.32129414
26,LAYING,0.33149348
26,LAYING,0.25360708
26,LAYING,0.27858771
26,LAYING,0.28287454
26,LAYING,0.29133628
26,LAYING,0.27320521
26,LAYING,0.25819362
26,LAYING,0.27958705
26,LAYING,0.28802958
26,LAYING,0.28591655
26,LAYING,0.27321471
26,LAYING,0.27592154
26,LAYING,0.28680028
26,LAYING,0.27035064
26,LAYING,0.28041987
26,LAYING,0.27587733
26,LAYING,0.26949979
26,LAYING,0.28770611
26,LAYING,0.29196397
26,LAYING,0.27232371
26,LAYING,0.25907798
26,LAYING,0.2826343
26,WALKING,0.29240628
26,WALKING,0.2537673
26,WALKING,0.24416071
26,WALKING,0.26612465
26,WALKING,0.27388636
26,WALKING,0.30491847
26,WALKING,0.33466577
26,WALKING,0.31120947
26,WALKING,0.23707985
26,WALKING,0.22043468
26,WALKING,0.24200493
26,WALKING,0.27812467
26,WALKING,0.34714807
26,WALKING,0.33985037
26,WALKING,0.25005143
26,WALKING,0.23141462
26,WALKING,0.23504302
26,WALKING,0.33119481
26,WALKING,0.37068973
26,WALKING,0.27859895
26,WALKING,0.20235118
26,WALKING,0.21663814
26,WALKING,0.30929725
26,WALKING,0.35260091
26,WALKING,0.32754436
26,WALKING,0.20351471
26,WALKING,0.20797202
26,WALKING,0.37300026
26,WALKING,0.33697412
26,WALKING,0.22373009
26,WALKING,0.24628836
26,WALKING_DOWNSTAIRS,0.28036213
26,WALKING_DOWNSTAIRS,0.23454933
26,WALKING_DOWNSTAIRS,0.30614687
26,WALKING_DOWNSTAIRS,0.36946023
26,WALKING_DOWNSTAIRS,0.39833661
26,WALKING_DOWNSTAIRS,0.20041462
26,WALKING_DOWNSTAIRS,0.11459357
26,WALKING_DOWNSTAIRS,0.28921455
26,WALKING_DOWNSTAIRS,0.27428507
26,WALKING_DOWNSTAIRS,0.29948393
26,WALKING_DOWNSTAIRS,0.42925386
26,WALKING_DOWNSTAIRS,0.3666594
26,WALKING_DOWNSTAIRS,0.24019757
26,WALKING_DOWNSTAIRS,0.19506298
26,WALKING_DOWNSTAIRS,0.13352938
26,WALKING_DOWNSTAIRS,0.41805178
26,WALKING_DOWNSTAIRS,0.4232693
26,WALKING_UPSTAIRS,0.22635593
26,WALKING_UPSTAIRS,0.24579631
26,WALKING_UPSTAIRS,0.27641656
26,WALKING_UPSTAIRS,0.32039483
26,WALKING_UPSTAIRS,0.28185283
26,WALKING_UPSTAIRS,0.31540464
26,WALKING_UPSTAIRS,0.24092822
26,WALKING_UPSTAIRS,0.2257789
26,WALKING_UPSTAIRS,0.29145063
26,WALKING_UPSTAIRS,0.22252458
26,WALKING_UPSTAIRS,0.309568
26,WALKING_UPSTAIRS,0.33778522
26,WALKING_UPSTAIRS,0.24750568
26,WALKING_UPSTAIRS,0.20583007
26,WALKING_UPSTAIRS,0.2487058
26,WALKING_UPSTAIRS,0.37520156
26,WALKING_UPSTAIRS,0.27136009
26,WALKING_UPSTAIRS,0.23645585
26,WALKING_DOWNSTAIRS,0.2897438
26,WALKING_DOWNSTAIRS,0.19831991
26,WALKING_DOWNSTAIRS,0.30290607
26,WALKING_DOWNSTAIRS,0.17198007
26,WALKING_DOWNSTAIRS,0.25411683
26,WALKING_DOWNSTAIRS,0.50311204
26,WALKING_DOWNSTAIRS,0.31040494
26,WALKING_DOWNSTAIRS,0.14976175
26,WALKING_UPSTAIRS,0.20925541
26,WALKING_UPSTAIRS,0.25892099
26,WALKING_UPSTAIRS,0.24808854
26,WALKING_UPSTAIRS,0.28425088
26,WALKING_UPSTAIRS,0.29067971
26,WALKING_UPSTAIRS,0.27206634
26,WALKING_UPSTAIRS,0.30727092
26,WALKING_UPSTAIRS,0.33406697
26,WALKING_UPSTAIRS,0.35639571
27,STANDING,0.27879069
27,STANDING,0.27570921
27,STANDING,0.27768305
27,STANDING,0.27730095
27,STANDING,0.27960097
27,STANDING,0.27718242
27,STANDING,0.27625284
27,STANDING,0.27612225
27,STANDING,0.27688012
27,STANDING,0.27889394
27,STANDING,0.27852851
27,STANDING,0.28018
27,STANDING,0.27549277
27,STANDING,0.27538277
27,STANDING,0.28216824
27,STANDING,0.27591819
27,STANDING,0.27504266
27,STANDING,0.27902986
27,STANDING,0.34969415
27,STANDING,0.27062336
27,STANDING,0.2776073
27,STANDING,0.28061635
27,STANDING,0.27865797
27,STANDING,0.27576924
27,STANDING,0.27779827
27,STANDING,0.27872963
27,STANDING,0.27791364
27,STANDING,0.27781516
27,STANDING,0.27618725
27,STANDING,0.27817755
27,STANDING,0.27821857
27,STANDING,0.27615321
27,STANDING,0.27686936
27,STANDING,0.2785596
27,STANDING,0.27879515
27,STANDING,0.27802932
27,SITTING,0.10481167
27,SITTING,0.3080432
27,SITTING,0.26544204
27,SITTING,0.27094252
27,SITTING,0.28393515
27,SITTING,0.2822582
27,SITTING,0.27910501
27,SITTING,0.27354993
27,SITTING,0.27712772
27,SITTING,0.27832688
27,SITTING,0.27015261
27,SITTING,0.2725979
27,SITTING,0.28057251
27,SITTING,0.27826652
27,SITTING,0.27076593
27,SITTING,0.27457999
27,SITTING,0.28253669
27,SITTING,0.27526941
27,SITTING,0.30283677
27,SITTING,0.2995264
27,SITTING,0.27056351
27,SITTING,0.27574845
27,SITTING,0.27698042
27,SITTING,0.27667905
27,SITTING,0.27561198
27,SITTING,0.27291945
27,SITTING,0.27613148
27,SITTING,0.27713397
27,SITTING,0.27795186
27,SITTING,0.27852672
27,SITTING,0.27741447
27,SITTING,0.27950451
27,SITTING,0.2747283
27,SITTING,0.2765508
27,SITTING,0.27760762
27,SITTING,0.27744405
27,SITTING,0.27694833
27,LAYING,0.20780154
27,LAYING,0.23035479
27,LAYING,0.28195643
27,LAYING,0.27707068
27,LAYING,0.27874928
27,LAYING,0.27692534
27,LAYING,0.27662001
27,LAYING,0.2801978
27,LAYING,0.27436079
27,LAYING,0.27324641
27,LAYING,0.27636227
27,LAYING,0.27528998
27,LAYING,0.27682318
27,LAYING,0.2817902
27,LAYING,0.28027973
27,LAYING,0.27674567
27,LAYING,0.27540246
27,LAYING,0.24818267
27,LAYING,0.32243582
27,LAYING,0.24848044
27,LAYING,0.27835424
27,LAYING,0.27721706
27,LAYING,0.26835308
27,LAYING,0.2738869
27,LAYING,0.27751354
27,LAYING,0.27331899
27,LAYING,0.27534849
27,LAYING,0.27531603
27,LAYING,0.27498125
27,LAYING,0.27517079
27,LAYING,0.27501577
27,LAYING,0.27907113
27,LAYING,0.28031625
27,LAYING,0.27731469
27,LAYING,0.27295309
27,LAYING,0.27369984
27,WALKING,0.26216154
27,WALKING,0.28798399
27,WALKING,0.25423798
27,WALKING,0.27013405
27,WALKING,0.35643891
27,WALKING,0.21506183
27,WALKING,0.26735217
27,WALKING,0.36431548
27,WALKING,0.25068005
27,WALKING,0.22636149
27,WALKING,0.30157039
27,WALKING,0.27210781
27,WALKING,0.26346967
27,WALKING,0.34742935
27,WALKING,0.29204697
27,WALKING,0.23098736
27,WALKING,0.32990992
27,WALKING,0.30100935
27,WALKING,0.18402799
27,WALKING,0.29131635
27,WALKING,0.37597769
27,WALKING,0.21843518
27,WALKING,0.24560818
27,WALKING,0.34842299
27,WALKING,0.24139679
27,WALKING,0.21905113
27,WALKING,0.31454613
27,WALKING,0.33767432
27,WALKING_DOWNSTAIRS,0.41366714
27,WALKING_DOWNSTAIRS,0.15172996
27,WALKING_DOWNSTAIRS,0.35549728
27,WALKING_DOWNSTAIRS,0.31877287
27,WALKING_DOWNSTAIRS,0.15560717
27,WALKING_DOWNSTAIRS,0.34723761
27,WALKING_DOWNSTAIRS,0.34370306
27,WALKING_DOWNSTAIRS,0.40185839
27,WALKING_DOWNSTAIRS,0.24177764
27,WALKING_DOWNSTAIRS,0.29865265
27,WALKING_DOWNSTAIRS,0.24398268
27,WALKING_DOWNSTAIRS,0.27970006
27,WALKING_DOWNSTAIRS,0.25284446
27,WALKING_DOWNSTAIRS,0.3277496
27,WALKING_DOWNSTAIRS,0.32994938
27,WALKING_DOWNSTAIRS,0.2467163
27,WALKING_DOWNSTAIRS,0.35955772
27,WALKING_DOWNSTAIRS,0.32934162
27,WALKING_DOWNSTAIRS,0.29116254
27,WALKING_DOWNSTAIRS,0.1235127
27,WALKING_DOWNSTAIRS,0.24804325
27,WALKING_DOWNSTAIRS,0.41037932
27,WALKING_UPSTAIRS,0.29414738
27,WALKING_UPSTAIRS,0.25194232
27,WALKING_UPSTAIRS,0.23453128
27,WALKING_UPSTAIRS,0.20000373
27,WALKING_UPSTAIRS,0.21263153
27,WALKING_UPSTAIRS,0.28311619
27,WALKING_UPSTAIRS,0.3276879
27,WALKING_UPSTAIRS,0.31602965
27,WALKING_UPSTAIRS,0.18773885
27,WALKING_UPSTAIRS,0.31913102
27,WALKING_UPSTAIRS,0.29160544
27,WALKING_UPSTAIRS,0.28805857
27,WALKING_UPSTAIRS,0.34255579
27,WALKING_UPSTAIRS,0.26843012
27,WALKING_UPSTAIRS,0.29747686
27,WALKING_UPSTAIRS,0.34321559
27,WALKING_UPSTAIRS,0.27028272
27,WALKING_UPSTAIRS,0.2463728
27,WALKING_UPSTAIRS,0.36966723
27,WALKING_UPSTAIRS,0.31422441
27,WALKING_UPSTAIRS,0.27040931
27,WALKING_UPSTAIRS,0.25436443
27,WALKING_UPSTAIRS,0.21474652
27,WALKING_UPSTAIRS,0.25560118
27,WALKING_UPSTAIRS,0.26642111
27,STANDING,0.28317117
27,STANDING,0.28162877
27,STANDING,0.27607667
27,STANDING,0.27610493
27,STANDING,0.27841812
27,STANDING,0.28067849
27,STANDING,0.27836107
27,STANDING,0.27651666
27,STANDING,0.27827448
27,STANDING,0.27644277
27,STANDING,0.27711575
27,STANDING,0.28005249
27,STANDING,0.27737757
27,STANDING,0.27731838
27,STANDING,0.2785622
27,STANDING,0.27717515
27,STANDING,0.27643007
27,STANDING,0.27748008
27,STANDING,0.2769478
27,STANDING,0.27546687
27,STANDING,0.27725269
27,STANDING,0.27764167
27,STANDING,0.27752978
27,STANDING,0.27586268
27,STANDING,0.27864816
27,STANDING,0.37536869
27,STANDING,0.27879214
27,STANDING,0.27358657
27,STANDING,0.27443779
27,STANDING,0.27358798
27,STANDING,0.27693548
27,STANDING,0.27972554
27,STANDING,0.28089425
27,STANDING,0.28142127
27,STANDING,0.28059011
27,STANDING,0.27903118
27,STANDING,0.27622203
27,STANDING,0.27631656
27,STANDING,0.27656049
27,STANDING,0.2777386
27,STANDING,0.27699358
27,STANDING,0.27116707
27,STANDING,0.271376
27,STANDING,0.27569941
27,SITTING,0.1334979
27,SITTING,0.28731527
27,SITTING,0.27919461
27,SITTING,0.26831417
27,SITTING,0.27434336
27,SITTING,0.27712611
27,SITTING,0.27238164
27,SITTING,0.28755285
27,SITTING,0.29328332
27,SITTING,0.2792147
27,SITTING,0.27427993
27,SITTING,0.27097769
27,SITTING,0.27286072
27,SITTING,0.28132654
27,SITTING,0.28013289
27,SITTING,0.27692481
27,SITTING,0.2975087
27,SITTING,0.28889404
27,SITTING,0.27083774
27,SITTING,0.27743094
27,SITTING,0.27802878
27,SITTING,0.27670029
27,SITTING,0.27222117
27,SITTING,0.27626812
27,SITTING,0.2823903
27,SITTING,0.27602984
27,SITTING,0.27855783
27,SITTING,0.27849184
27,SITTING,0.27690169
27,SITTING,0.27676607
27,SITTING,0.27859164
27,SITTING,0.2781359
27,SITTING,0.27431776
27,LAYING,0.47205977
27,LAYING,0.26899863
27,LAYING,0.26752455
27,LAYING,0.28685026
27,LAYING,0.27439127
27,LAYING,0.272977
27,LAYING,0.25980406
27,LAYING,0.26929734
27,LAYING,0.27932059
27,LAYING,0.27806573
27,LAYING,0.27434638
27,LAYING,0.27393067
27,LAYING,0.27237982
27,LAYING,0.27724746
27,LAYING,0.27701289
27,LAYING,0.27838905
27,LAYING,0.27529224
27,LAYING,0.28056994
27,LAYING,0.28180488
27,LAYING,0.25316801
27,LAYING,0.27243224
27,LAYING,0.28528539
27,LAYING,0.26421182
27,LAYING,0.2283252
27,LAYING,0.16608325
27,LAYING,0.25380831
27,LAYING,0.296254
27,LAYING,0.27380443
27,LAYING,0.26162861
27,LAYING,0.27395632
27,LAYING,0.27896786
27,LAYING,0.28116253
27,LAYING,0.2724298
27,LAYING,0.27009168
27,LAYING,0.27718464
27,LAYING,0.27722348
27,LAYING,0.2739191
27,LAYING,0.27647861
27,WALKING,0.26529337
27,WALKING,0.27165139
27,WALKING,0.21197591
27,WALKING,0.32963454
27,WALKING,0.32807861
27,WALKING,0.1721003
27,WALKING,0.27004613
27,WALKING,0.35396257
27,WALKING,0.26085696
27,WALKING,0.2703342
27,WALKING,0.31764248
27,WALKING,0.26068879
27,WALKING,0.22588598
27,WALKING,0.28888446
27,WALKING,0.25225725
27,WALKING,0.24377865
27,WALKING,0.17466861
27,WALKING,0.30442197
27,WALKING,0.35345916
27,WALKING,0.23227775
27,WALKING,0.2859467
27,WALKING,0.33013023
27,WALKING,0.24822045
27,WALKING,0.23401302
27,WALKING,0.32232006
27,WALKING,0.27144028
27,WALKING,0.20636437
27,WALKING,0.30293334
27,WALKING,0.32143808
27,WALKING_DOWNSTAIRS,0.31205089
27,WALKING_DOWNSTAIRS,0.40105543
27,WALKING_DOWNSTAIRS,0.39599392
27,WALKING_DOWNSTAIRS,0.19282696
27,WALKING_DOWNSTAIRS,0.26596172
27,WALKING_DOWNSTAIRS,0.18511461
27,WALKING_DOWNSTAIRS,0.27666952
27,WALKING_DOWNSTAIRS,0.42295371
27,WALKING_DOWNSTAIRS,0.31602689
27,WALKING_DOWNSTAIRS,0.16168791
27,WALKING_DOWNSTAIRS,0.26374523
27,WALKING_DOWNSTAIRS,0.35759067
27,WALKING_DOWNSTAIRS,0.33525625
27,WALKING_DOWNSTAIRS,0.18928225
27,WALKING_DOWNSTAIRS,0.3741248
27,WALKING_DOWNSTAIRS,0.25660059
27,WALKING_DOWNSTAIRS,0.35462854
27,WALKING_DOWNSTAIRS,0.38032185
27,WALKING_DOWNSTAIRS,0.30230297
27,WALKING_DOWNSTAIRS,0.16007475
27,WALKING_DOWNSTAIRS,0.26881092
27,WALKING_DOWNSTAIRS,0.44742047
27,WALKING_UPSTAIRS,0.13267581
27,WALKING_UPSTAIRS,0.27161607
27,WALKING_UPSTAIRS,0.24101818
27,WALKING_UPSTAIRS,0.25426576
27,WALKING_UPSTAIRS,0.33714848
27,WALKING_UPSTAIRS,0.26932609
27,WALKING_UPSTAIRS,0.23896616
27,WALKING_UPSTAIRS,0.27002851
27,WALKING_UPSTAIRS,0.22623871
27,WALKING_UPSTAIRS,0.22350925
27,WALKING_UPSTAIRS,0.26568089
27,WALKING_UPSTAIRS,0.28762629
27,WALKING_UPSTAIRS,0.24211245
27,WALKING_UPSTAIRS,0.22692043
27,WALKING_UPSTAIRS,0.32113357
27,WALKING_UPSTAIRS,0.30554576
27,WALKING_UPSTAIRS,0.23291114
27,WALKING_UPSTAIRS,0.22608776
27,WALKING_UPSTAIRS,0.11169003
27,WALKING_UPSTAIRS,0.23989663
27,WALKING_UPSTAIRS,0.3712462
27,WALKING_UPSTAIRS,0.30973777
27,WALKING_UPSTAIRS,0.24762069
27,WALKING_UPSTAIRS,0.2074207
27,WALKING_UPSTAIRS,0.27272383
27,WALKING_UPSTAIRS,0.30074386
28,STANDING,0.28538822
28,STANDING,0.26786457
28,STANDING,0.28638326
28,STANDING,0.27394147
28,STANDING,0.27059768
28,STANDING,0.28190528
28,STANDING,0.28859303
28,STANDING,0.28014142
28,STANDING,0.27736566
28,STANDING,0.28271894
28,STANDING,0.27864784
28,STANDING,0.27392004
28,STANDING,0.27193145
28,STANDING,0.27582189
28,STANDING,0.28231758
28,STANDING,0.28204844
28,STANDING,0.27962567
28,STANDING,0.27528576
28,STANDING,0.27398655
28,STANDING,0.27628297
28,STANDING,0.27526996
28,STANDING,0.30137859
28,STANDING,0.26256997
28,STANDING,0.27708688
28,STANDING,0.27589859
28,STANDING,0.27095191
28,STANDING,0.27748577
28,STANDING,0.2834504
28,STANDING,0.27866589
28,STANDING,0.28038492
28,STANDING,0.2641304
28,STANDING,0.28762532
28,STANDING,0.29836684
28,STANDING,0.26668079
28,STANDING,0.280013
28,STANDING,0.28859376
28,STANDING,0.27219011
28,STANDING,0.26515456
28,STANDING,0.28473771
28,STANDING,0.31157053
28,STANDING,0.26586497
28,STANDING,0.24453075
28,STANDING,0.2891197
28,SITTING,0.17805985
28,SITTING,0.27038027
28,SITTING,0.27417099
28,SITTING,0.26819263
28,SITTING,0.28260893
28,SITTING,0.31854364
28,SITTING,0.30745447
28,SITTING,0.27016124
28,SITTING,0.28674796
28,SITTING,0.28923093
28,SITTING,0.27521673
28,SITTING,0.29001371
28,SITTING,0.29324516
28,SITTING,0.27675019
28,SITTING,0.27257508
28,SITTING,0.27375475
28,SITTING,0.27186677
28,SITTING,0.26729688
28,SITTING,0.29265166
28,SITTING,0.31614772
28,SITTING,0.26946716
28,SITTING,0.28018146
28,SITTING,0.26996961
28,SITTING,0.27247503
28,SITTING,0.27273188
28,SITTING,0.28215493
